"Id","Description","Justification","RejectionReason","DeliveryMode","SubmittedDate","DateNeeded","Status","Total","UserId"
"1639","Temp description 3","Temp justification 2","Temp rejection reason 2","Digital","03/07/2023","03/18/2023","REJECTED","22.23","1060"
"1640","Temp description 3","Temp justification 2","Temp rejection reason 1","Digital","03/07/2023","03/15/2023","REJECTED","23.73","18"
"1641","Temp description 1","Temp justification 1","Temp rejection reason 2","Digital","03/07/2023","03/17/2023","REJECTED","14.8","2875"
"1642","Temp description 3","Temp justification 3",,"White-Glove","03/01/2023","03/21/2023","APPROVED","3.19","1990"
"1643","Temp description 1","Temp justification 3",,"Digital","03/07/2023","03/18/2023","PENDING","6.34","2965"
"1645","Temp description 3","Temp justification 1",,"Digital","03/02/2023","03/19/2023","APPROVED","13.53","279"
"1646","Temp description 3","Temp justification 3",,"Courier","03/08/2023","03/21/2023","PENDING","29.3","4575"
"1647","temp description 2","Temp justification 2",,"In-Person Pickup","03/06/2023","03/20/2023","REVIEW","15.43","88"
"1648","temp description 2","Temp justification 1",,"Courier","03/07/2023","03/21/2023","REVIEW","24.82","1621"
"1649","Temp description 1","Temp justification 2",,"In-Person Pickup","03/05/2023","03/15/2023","APPROVED","11.96","513"
"1650","Temp description 1","Temp justification 1",,"Courier","03/02/2023","03/16/2023","REVIEW","12.72","1578"
"1652","Temp description 1","Temp justification 2",,"In-Person Pickup","03/03/2023","03/16/2023","APPROVED","26.16","4989"
"1653","temp description 2","Temp justification 1",,"Freight","03/07/2023","03/18/2023","REVIEW","39.06","4072"
"1654","Temp description 3","Temp justification 2",,"Courier","03/03/2023","03/17/2023","REVIEW","27.67","1002"
"1655","Temp description 1","Temp justification 3",,"White-Glove","03/05/2023","03/21/2023","PENDING","16.32","2104"
"1657","Temp description 1","Temp justification 3","Temp rejection reason 3","Express Shipping","03/02/2023","03/20/2023","REJECTED","17.41","1159"
"1659","Temp description 3","Temp justification 2",,"White-Glove","03/06/2023","03/20/2023","REVIEW","18.17","1294"
"1660","Temp description 1","Temp justification 3",,"In-Person Pickup","03/07/2023","03/15/2023","PENDING","3.03","3671"
"1661","Temp description 1","Temp justification 3","Temp rejection reason 2","In-Person Pickup","03/04/2023","03/15/2023","REJECTED","75.2","2287"
"1662","Temp description 3","Temp justification 1",,"Freight","03/05/2023","03/16/2023","PENDING","19.89","3806"
"1664","Temp description 1","Temp justification 1",,"White-Glove","03/04/2023","03/16/2023","APPROVED","7.14","1736"
"1665","Temp description 3","Temp justification 2",,"In-Person Pickup","03/08/2023","03/17/2023","APPROVED","1.76","3859"
"1667","Temp description 1","Temp justification 1",,"Courier","03/06/2023","03/21/2023","PENDING","0.93","288"
"1668","temp description 2","Temp justification 2",,"Digital","03/01/2023","03/19/2023","APPROVED","6.08","1290"
"1669","Temp description 3","Temp justification 2",,"In-Person Pickup","03/05/2023","03/19/2023","PENDING","181.44","3272"
"1671","Temp description 3","Temp justification 3",,"Courier","03/03/2023","03/20/2023","APPROVED","17.88","3308"
"1672","Temp description 3","Temp justification 1","Temp rejection reason 3","Courier","03/05/2023","03/19/2023","REJECTED","1.63","3662"
"1673","Temp description 3","Temp justification 2",,"Courier","03/03/2023","03/20/2023","APPROVED","1.22","1821"
"1674","Temp description 1","Temp justification 1",,"Standard Shipping","03/02/2023","03/18/2023","PENDING","2.3","292"
"1675","Temp description 1","Temp justification 2",,"Freight","03/02/2023","03/19/2023","APPROVED","10.81","1322"
"1676","Temp description 3","Temp justification 3",,"In-Person Pickup","03/02/2023","03/16/2023","APPROVED","23.89","3513"
"1677","Temp description 1","Temp justification 3",,"In-Person Pickup","03/04/2023","03/17/2023","APPROVED","2.26","3341"
"1678","temp description 2","Temp justification 2",,"Freight","03/06/2023","03/16/2023","REVIEW","10.87","2478"
"1679","Temp description 3","Temp justification 2",,"Freight","03/03/2023","03/21/2023","PENDING","3.8","4978"
"1681","temp description 2","Temp justification 3",,"Courier","03/05/2023","03/18/2023","PENDING","4.5","2320"
"1682","temp description 2","Temp justification 3",,"Courier","03/04/2023","03/16/2023","PENDING","83.5","4975"
"1683","temp description 2","Temp justification 2",,"Courier","03/01/2023","03/20/2023","REVIEW","2.37","2247"
"1684","temp description 2","Temp justification 2",,"Courier","03/04/2023","03/18/2023","REVIEW","1.65","3729"
"1685","Temp description 3","Temp justification 1",,"Express Shipping","03/01/2023","03/15/2023","APPROVED","77.87","151"
"1686","temp description 2","Temp justification 2",,"Courier","03/07/2023","03/21/2023","REVIEW","56.22","4776"
"1687","Temp description 3","Temp justification 1",,"Freight","03/04/2023","03/19/2023","REVIEW","6.44","3723"
"1688","Temp description 3","Temp justification 3","Temp rejection reason 1","Courier","03/08/2023","03/16/2023","REJECTED","44.33","572"
"1689","temp description 2","Temp justification 2",,"White-Glove","03/07/2023","03/21/2023","APPROVED","2","3305"
"1690","Temp description 3","Temp justification 1","Temp rejection reason 2","Freight","03/08/2023","03/21/2023","REJECTED","56.5","1446"
"1693","temp description 2","Temp justification 2",,"White-Glove","03/08/2023","03/18/2023","PENDING","3.8","4764"
"1694","temp description 2","Temp justification 3","Temp rejection reason 2","Courier","03/03/2023","03/19/2023","REJECTED","5.24","196"
"1695","Temp description 1","Temp justification 2",,"Digital","03/02/2023","03/18/2023","REVIEW","5.34","4406"
"1696","Temp description 1","Temp justification 1","Temp rejection reason 1","White-Glove","03/08/2023","03/15/2023","REJECTED","3.2","3781"
"1697","temp description 2","Temp justification 3",,"In-Person Pickup","03/02/2023","03/18/2023","APPROVED","16.4","4284"
"1699","temp description 2","Temp justification 3",,"In-Person Pickup","03/07/2023","03/19/2023","APPROVED","2.29","4016"
"1701","temp description 2","Temp justification 3",,"Express Shipping","03/08/2023","03/21/2023","PENDING","27.92","3736"
"1702","temp description 2","Temp justification 3",,"Express Shipping","03/05/2023","03/21/2023","REVIEW","4.29","4877"
"1704","Temp description 1","Temp justification 2",,"White-Glove","03/06/2023","03/21/2023","REVIEW","11.38","526"
"1705","temp description 2","Temp justification 3",,"In-Person Pickup","03/04/2023","03/20/2023","REVIEW","4.65","4613"
"1706","Temp description 1","Temp justification 1",,"Freight","03/08/2023","03/17/2023","APPROVED","21.28","1384"
"1707","Temp description 1","Temp justification 3","Temp rejection reason 1","White-Glove","03/08/2023","03/19/2023","REJECTED","20.15","203"
"1708","temp description 2","Temp justification 3",,"Express Shipping","03/01/2023","03/19/2023","PENDING","29.4","4319"
"1709","Temp description 3","Temp justification 2",,"Digital","03/06/2023","03/18/2023","PENDING","6.24","4443"
"1712","Temp description 3","Temp justification 1",,"In-Person Pickup","03/07/2023","03/18/2023","APPROVED","0.24","1160"
"1713","Temp description 3","Temp justification 1",,"Freight","03/06/2023","03/16/2023","APPROVED","13.04","1044"
"1715","Temp description 3","Temp justification 1",,"Standard Shipping","03/01/2023","03/20/2023","REVIEW","43.17","4782"
"1716","temp description 2","Temp justification 3",,"Standard Shipping","03/04/2023","03/21/2023","REVIEW","3.12","274"
"1718","temp description 2","Temp justification 2",,"Standard Shipping","03/02/2023","03/15/2023","APPROVED","3.79","4348"
"1720","Temp description 1","Temp justification 2","Temp rejection reason 3","Express Shipping","03/07/2023","03/16/2023","REJECTED","22.43","1172"
"1721","temp description 2","Temp justification 1","Temp rejection reason 3","White-Glove","03/05/2023","03/20/2023","REJECTED","31.83","1480"
"1722","Temp description 3","Temp justification 3",,"Express Shipping","03/06/2023","03/17/2023","PENDING","8.08","3004"
"1723","Temp description 1","Temp justification 3",,"Digital","03/08/2023","03/21/2023","PENDING","33.46","3250"
"1724","Temp description 1","Temp justification 3","Temp rejection reason 1","Digital","03/06/2023","03/18/2023","REJECTED","7.34","4013"
"1725","Temp description 1","Temp justification 2",,"Freight","03/03/2023","03/20/2023","PENDING","15.63","2599"
"1726","Temp description 1","Temp justification 1","Temp rejection reason 2","Digital","03/03/2023","03/15/2023","REJECTED","15.87","3842"
"1727","Temp description 1","Temp justification 2",,"White-Glove","03/04/2023","03/20/2023","REVIEW","7.8","12"
"1728","Temp description 3","Temp justification 3","Temp rejection reason 1","Express Shipping","03/08/2023","03/19/2023","REJECTED","4.91","224"
"1729","Temp description 1","Temp justification 3",,"In-Person Pickup","03/04/2023","03/19/2023","PENDING","7.51","1076"
"1730","Temp description 3","Temp justification 1",,"In-Person Pickup","03/07/2023","03/21/2023","PENDING","1.94","2029"
"1731","temp description 2","Temp justification 1",,"Courier","03/04/2023","03/19/2023","PENDING","17.5","1890"
"1733","Temp description 1","Temp justification 2","Temp rejection reason 2","White-Glove","03/02/2023","03/15/2023","REJECTED","4.33","316"
"1735","Temp description 3","Temp justification 3","Temp rejection reason 3","Digital","03/08/2023","03/18/2023","REJECTED","11.17","2701"
"1736","Temp description 1","Temp justification 1",,"In-Person Pickup","03/02/2023","03/21/2023","PENDING","9.55","1714"
"1737","Temp description 3","Temp justification 1","Temp rejection reason 3","In-Person Pickup","03/07/2023","03/15/2023","REJECTED","5.99","2808"
"1738","Temp description 1","Temp justification 2",,"White-Glove","03/02/2023","03/20/2023","APPROVED","6.9","2544"
"1740","Temp description 1","Temp justification 1",,"Freight","03/05/2023","03/15/2023","APPROVED","45.15","1457"
"1741","temp description 2","Temp justification 3",,"In-Person Pickup","03/05/2023","03/17/2023","PENDING","16.39","812"
"1742","Temp description 3","Temp justification 3",,"Express Shipping","03/03/2023","03/21/2023","APPROVED","1.15","3945"
"1743","Temp description 3","Temp justification 3",,"Express Shipping","03/08/2023","03/18/2023","REVIEW","10.58","1753"
"1744","Temp description 3","Temp justification 1","Temp rejection reason 1","Freight","03/04/2023","03/21/2023","REJECTED","4.46","4877"
"1745","Temp description 1","Temp justification 3",,"Courier","03/05/2023","03/16/2023","PENDING","5.32","4534"
"1746","temp description 2","Temp justification 1","Temp rejection reason 1","Standard Shipping","03/08/2023","03/16/2023","REJECTED","12.8","1151"
"1747","Temp description 3","Temp justification 2",,"Freight","03/05/2023","03/16/2023","PENDING","24.42","3563"
"1749","Temp description 1","Temp justification 3","Temp rejection reason 2","Express Shipping","03/01/2023","03/21/2023","REJECTED","7.21","3813"
"1750","Temp description 3","Temp justification 3",,"Express Shipping","03/02/2023","03/20/2023","REVIEW","37.36","1107"
"1752","Temp description 3","Temp justification 2",,"Courier","03/07/2023","03/19/2023","APPROVED","26.95","3455"
"1753","Temp description 3","Temp justification 1",,"Courier","03/05/2023","03/19/2023","REVIEW","9.3","3407"
"1754","Temp description 1","Temp justification 2","Temp rejection reason 1","Freight","03/06/2023","03/20/2023","REJECTED","6.34","4412"
"1755","Temp description 3","Temp justification 1",,"Courier","03/06/2023","03/15/2023","PENDING","2.55","3292"
"1756","Temp description 1","Temp justification 1",,"Digital","03/01/2023","03/17/2023","APPROVED","9.38","3567"
"1758","Temp description 1","Temp justification 1",,"Courier","03/05/2023","03/18/2023","PENDING","25.42","3101"
"1759","temp description 2","Temp justification 1",,"Digital","03/08/2023","03/18/2023","PENDING","18.63","1046"
"1760","Temp description 1","Temp justification 3","Temp rejection reason 2","Express Shipping","03/03/2023","03/20/2023","REJECTED","39.14","3279"
"1761","temp description 2","Temp justification 1",,"Standard Shipping","03/05/2023","03/16/2023","APPROVED","18.95","2605"
"1762","Temp description 1","Temp justification 1",,"Standard Shipping","03/02/2023","03/17/2023","APPROVED","3.33","1969"
"1763","Temp description 1","Temp justification 1",,"Express Shipping","03/07/2023","03/17/2023","PENDING","13.6","810"
"1764","temp description 2","Temp justification 3",,"Freight","03/02/2023","03/15/2023","PENDING","2.1","1028"
"1765","temp description 2","Temp justification 1",,"Freight","03/07/2023","03/19/2023","REVIEW","1.57","1144"
"1767","Temp description 1","Temp justification 3",,"Standard Shipping","03/05/2023","03/15/2023","PENDING","60.09","739"
"1768","temp description 2","Temp justification 2",,"Freight","03/02/2023","03/19/2023","PENDING","134.16","2226"
"1769","Temp description 3","Temp justification 1",,"White-Glove","03/05/2023","03/20/2023","APPROVED","13.1","3334"
"1770","Temp description 3","Temp justification 2","Temp rejection reason 2","White-Glove","03/02/2023","03/16/2023","REJECTED","26.6","1047"
"1771","Temp description 1","Temp justification 3",,"Express Shipping","03/03/2023","03/17/2023","REVIEW","11","3567"
"1772","Temp description 3","Temp justification 3",,"Express Shipping","03/04/2023","03/18/2023","PENDING","17.59","3512"
"1773","Temp description 3","Temp justification 3",,"Express Shipping","03/06/2023","03/15/2023","APPROVED","28.5","4130"
"1776","temp description 2","Temp justification 3",,"Digital","03/07/2023","03/17/2023","REVIEW","3.56","3590"
"1777","Temp description 3","Temp justification 1",,"White-Glove","03/06/2023","03/15/2023","APPROVED","7.65","4934"
"1778","Temp description 1","Temp justification 2",,"White-Glove","03/04/2023","03/21/2023","REVIEW","40.42","1364"
"1779","temp description 2","Temp justification 2","Temp rejection reason 2","Express Shipping","03/07/2023","03/18/2023","REJECTED","3.85","4165"
"1780","Temp description 3","Temp justification 3","Temp rejection reason 3","Standard Shipping","03/01/2023","03/20/2023","REJECTED","5.91","1997"
"1781","temp description 2","Temp justification 2",,"In-Person Pickup","03/06/2023","03/19/2023","REVIEW","210.58","2083"
"1782","temp description 2","Temp justification 1","Temp rejection reason 3","Standard Shipping","03/04/2023","03/17/2023","REJECTED","13.92","1562"
"1783","temp description 2","Temp justification 2",,"Digital","03/01/2023","03/18/2023","APPROVED","4.99","821"
"1784","temp description 2","Temp justification 3",,"Freight","03/03/2023","03/19/2023","PENDING","7.37","119"
"1785","Temp description 3","Temp justification 1","Temp rejection reason 2","White-Glove","03/02/2023","03/16/2023","REJECTED","1.24","844"
